Frequency,Normalized word,Relative Frequency
11591,INSIGHT,3.467592391876724e-05
11580,DNA,3.464301604514922e-05
11580,EXTENSIVE,3.464301604514922e-05
11570,FOUNDER,3.461309979640557e-05
11566,MUTUAL,3.460113329690811e-05
11559,CRAFT,3.458019192278755e-05
11551,LIKELY,3.455625892379263e-05
11544,CONSIDERABLE,3.453531754967207e-05
11543,STRIP,3.4532325924797704e-05
11539,BIBLE,3.452035942530025e-05
11536,BALANCE,3.451138455067715e-05
11530,INNOCENT,3.449343480143096e-05
11520,SIGNIFICANCE,3.4463518552687306e-05
11501,FINANCE,3.4406677680074365e-05
11499,LOVER,3.440069443032564e-05
11494,TIRE,3.438573630595381e-05
11483,INTRODUCTION,3.435282843233579e-05
11474,POSSESS,3.4325903808466505e-05
11469,PROFESSION,3.431094568409468e-05
11454,OVEN,3.42660713109792e-05
11449,GARLIC,3.425111318660738e-05
11446,POLE,3.4242138311984284e-05
11442,DEFENSIVE,3.423017181248682e-05
11442,EVOLVE,3.423017181248682e-05
11430,GUARANTEE,3.419427231399444e-05
11409,JUSTIFY,3.413144819163277e-05
11403,VARIATION,3.411349844238658e-05
11397,TOP,3.409554869314039e-05
11396,POLLUTION,3.409255706826602e-05
11391,ASSISTANT,3.4077598943894195e-05
11388,NEWLY,3.40686240692711e-05
11387,POTENTIALLY,3.406563244439673e-05
11383,DISTINCTION,3.405366594489927e-05
11373,FADE,3.402374969615562e-05
11372,PRESENTATION,3.4020758071281254e-05
11370,SUDDEN,3.4014774821532526e-05
11367,MAINLY,3.400579994690943e-05
11365,FLOW,3.3999816697160696e-05
11360,FRIENDLY,3.398485857278887e-05
11355,ESTABLISHMENT,3.396990044841705e-05
11352,WITHDRAW,3.396092557379395e-05
11346,REMOTE,3.394297582454776e-05
11344,GENERAL,3.3936992574799027e-05
11342,SWIM,3.39310093250503e-05
11330,PRETEND,3.3895109826557916e-05
11329,REGULARLY,3.389211820168355e-05
11327,SURPRISING,3.388613495193482e-05
11324,POLITICALLY,3.3877160077311725e-05
11324,EARNINGS,3.3877160077311725e-05
11323,DELIVERY,3.387416845243736e-05
11316,PSYCHOLOGY,3.3853227078316805e-05
11310,RAW,3.3835277329070614e-05
11306,COMPLICATED,3.382331082957315e-05
11304,NATURALLY,3.3817327579824416e-05
11299,LOOSE,3.380236945545259e-05
11295,NOT,3.379040295595513e-05
11293,LIFETIME,3.37844197062064e-05
11284,FREQUENCY,3.3757495082337115e-05
11280,SQUEEZE,3.374552858283965e-05
11279,TAP,3.374253695796529e-05
11277,SINGER,3.3736553708216556e-05
11250,CRASH,3.3655779836608695e-05
11247,MIX,3.36468049619856e-05
11237,WORTH,3.361688871324195e-05
11222,DIFFER,3.3572014340126474e-05
11209,PLATFORM,3.3533123216759725e-05
11202,RELAX,3.3512181842639166e-05
11200,WORKING,3.350619859289044e-05
11199,LIE,3.350320696801607e-05
11196,MASK,3.3494232093392975e-05
11195,DOUBLE,3.3491240468518614e-05
11181,PROTEST,3.34493577202775e-05
11171,JOY,3.341944147153384e-05
11160,DISMISS,3.338653359791583e-05
11159,GALAXY,3.338354197304146e-05
11155,LEATHER,3.3371575473544004e-05
11154,VIOLATION,3.3368583848669636e-05
11143,SPOT,3.333567597505162e-05
11135,HEADQUARTERS,3.3311742976056695e-05
11134,FAVORITE,3.3308751351182335e-05
11132,PARTLY,3.33027681014336e-05
11121,ENTRANCE,3.3269860227815585e-05
11119,ATTRACTIVE,3.3263876978066857e-05
11116,FAULT,3.325490210344376e-05
11115,PARTNERSHIP,3.3251910478569394e-05
11112,DIRTY,3.32429356039463e-05
11107,PRIDE,3.3227977479574474e-05
11106,ALTER,3.322498585470011e-05
11095,UNKNOWN,3.319207798108209e-05
11086,FUNERAL,3.3165153357212805e-05
11083,RESPECT,3.315617848258971e-05
11072,PC,3.312327060897169e-05
11070,EPISODE,3.311728735922296e-05
11066,EVOLUTION,3.3105320859725496e-05
11054,CONTROVERSY,3.3069421361233114e-05
11047,SHIT,3.3048479987112555e-05
11042,REGARDLESS,3.303352186274073e-05
11039,TRAGEDY,3.3024546988117636e-05
11039,ASSAULT,3.3024546988117636e-05
11038,LIMITATION,3.302155536324327e-05
11031,ADVENTURE,3.300061398912272e-05
11014,PALM,3.2949756366258504e-05
11009,HONEY,3.293479824188668e-05
11003,GRANDFATHER,3.291684849264049e-05
10995,ORIGINALLY,3.289291549364557e-05
10990,CONVERT,3.287795736927374e-05
10987,ADAPT,3.2868982494650643e-05
10984,HOLD,3.286000762002755e-05
10976,ELDERLY,3.283607462103263e-05
10964,STABLE,3.2800175122540246e-05
10961,COMPOSITION,3.279120024791715e-05
10960,TARGET,3.278820862304278e-05
10954,NARRATIVE,3.277025887379659e-05
10953,BUYER,3.276726724892223e-05
10951,STRESS,3.2761283999173496e-05
10948,PROMINENT,3.27523091245504e-05
10943,LICENSE,3.273735100017858e-05
10941,GIFTED,3.273136775042985e-05
10924,RADICAL,3.2680510127565636e-05
10920,VESSEL,3.266854362806817e-05
10918,NET,3.2662560378319445e-05
10913,IMAGINATION,3.264760225394762e-05
10913,DERIVE,3.264760225394762e-05
10906,CAPABILITY,3.262666087982706e-05
10901,STABILITY,3.261170275545524e-05
10898,FREE,3.260272788083214e-05
10894,PORCH,3.259076138133468e-05
10893,STORAGE,3.258776975646031e-05
10891,SHELTER,3.2581786506711584e-05
10885,INSTANCE,3.256383675746539e-05
10869,LOAD,3.251597075947555e-05
10866,VITAL,3.250699588485245e-05
10864,SHORTLY,3.2501012635103724e-05
10858,PRACTICE,3.248306288585753e-05
10855,TRIBE,3.247408801123444e-05
10850,SEGMENT,3.245912988686261e-05
10843,DINING,3.2438188512742055e-05
10840,POET,3.242921363811896e-05
10839,HUNTER,3.242622201324459e-05
10833,PREFERENCE,3.24082722639984e-05
10833,IRISH,3.24082722639984e-05
10831,CONFIDENT,3.240228901424967e-05
10822,VIOLATE,3.2375364390380385e-05
10815,LAWN,3.235442301625983e-05
10803,ATHLETIC,3.2318523517767444e-05
10799,CARBON,3.230655701826999e-05
10790,EASY,3.2279632394400695e-05
10783,PROPERLY,3.225869102028014e-05
10778,MERE,3.224373289590831e-05
10775,PROOF,3.2234758021285217e-05
10771,ROUND,3.222279152178776e-05
10756,CELEBRITY,3.217791714867228e-05
10752,SCARED,3.216595064917482e-05
10747,DISTRIBUTE,3.2150992524802995e-05
10745,APPEAL,3.214500927505426e-05
10741,SHELF,3.2133042775556804e-05
10739,GESTURE,3.212705952580807e-05
10739,FIFTEEN,3.212705952580807e-05
10736,LOAD,3.2118084651184974e-05
10733,OK,3.210910977656188e-05
10722,EXAMINATION,3.207620190294386e-05
10721,ONGOING,3.2073210278069496e-05
10718,CAN,3.20642354034464e-05
10715,STEADY,3.2055260528823305e-05
10698,PSYCHOLOGIST,3.20044029059591e-05
10695,COUNCIL,3.1995428031336e-05
10689,SHRUG,3.197747828208981e-05
10684,ASLEEP,3.196252015771799e-05
10677,SHADE,3.194157878359743e-05
10674,COMFORT,3.1932603908974334e-05
10671,POETRY,3.192362903435124e-05
10663,TAIL,3.189969603535631e-05
10658,NOWHERE,3.188473791098449e-05
10642,TENDENCY,3.183687191299464e-05
10641,CHOLESTEROL,3.183388028812028e-05
10625,ECONOMIST,3.1786014290130437e-05
10622,GIVEN,3.177703941550734e-05
10613,ORIENTATION,3.1750114791638054e-05
10600,TOBACCO,3.1711223668271304e-05
10595,EXCITING,3.169626554389948e-05
10594,PILE,3.169327391902511e-05
10593,SPLIT,3.169028229415075e-05
10587,NEITHER,3.167233254490456e-05
10580,MUSICIAN,3.1651391170784e-05
10579,CHAPTER,3.1648399545909635e-05
10579,EFFICIENCY,3.1648399545909635e-05
10572,ORGANIC,3.162745817178908e-05
10571,SOUP,3.1624466546914716e-05
10568,ADOLESCENT,3.161549167229162e-05
10566,MOTIVATION,3.160950842254289e-05
10561,WISDOM,3.159455029817106e-05
10560,DISCOURSE,3.15915586732967e-05
10553,FORMATION,3.157061729917614e-05
10550,SUSTAIN,3.1561642424553047e-05
10538,OBLIGATION,3.1525742926060664e-05
10537,BESIDES,3.15227513011863e-05
10537,GRADUALLY,3.15227513011863e-05
10535,AGRICULTURAL,3.151676805143757e-05
10524,FIFTY,3.148386017781955e-05
10524,GUIDE,3.148386017781955e-05
10521,PROPORTION,3.147488530319645e-05
10521,FATE,3.147488530319645e-05
10508,FLEE,3.143599417982971e-05
10500,SLIGHT,3.141206118083478e-05
10485,CALCULATE,3.1367186807719304e-05
10484,PALESTINIAN,3.136419518284494e-05
10484,PLOT,3.136419518284494e-05
10462,BOMBING,3.129837943560891e-05
10461,DEPENDING,3.129538781073454e-05
10457,RATIO,3.128342131123708e-05
10456,ANGLE,3.1280429686362715e-05
10452,EFFICIENT,3.126846318686525e-05
10448,FANTASY,3.1256496687367796e-05
10446,STORE,3.125051343761906e-05
10446,ILL,3.125051343761906e-05
10432,PIPE,3.120863068937795e-05
10430,MATH,3.120264743962922e-05
10428,SCHEME,3.119666418988049e-05
10427,RAPID,3.119367256500613e-05
10408,CUSTOM,3.1136831692393186e-05
10403,SCANDAL,3.1121873568021355e-05
10397,INSTITUTIONAL,3.1103923818775164e-05
10397,VULNERABLE,3.1103923818775164e-05
10394,BLADE,3.109494894415207e-05
10390,TERRORIST,3.108298244465461e-05
10356,ADMISSION,3.098126719892619e-05
10352,DOUBT,3.096930069942873e-05
10349,FURTHERMORE,3.0960325824805635e-05
10342,INCREDIBLE,3.093938445068508e-05
10339,FELLOW,3.093040957606199e-05
10335,AIDE,3.0918443076564524e-05
10334,SINCE,3.0915451451690157e-05
10330,CRACK,3.09034849521927e-05
10324,LOUD,3.088553520294651e-05
10322,DIVORCE,3.0879551953197774e-05
10320,FABRIC,3.0873568703449046e-05
10317,SURVIVOR,3.086459382882595e-05
10309,ADJUSTMENT,3.084066082983103e-05
10308,CONSUME,3.0837669204956664e-05
10306,FIGHTER,3.0831685955207935e-05
10305,SCHOLARSHIP,3.082869433033357e-05
10303,MOUNT,3.082271108058484e-05
10303,GUIDELINE,3.082271108058484e-05
10288,HEEL,3.077783670746936e-05
10288,PROPOSED,3.077783670746936e-05
10283,RELATIVE,3.076287858309753e-05
10282,PUBLISHER,3.0759886958223164e-05
10275,SUFFICIENT,3.073894558410261e-05
10273,MEMBERSHIP,3.073296233435388e-05
10250,ARREST,3.066415496224348e-05
10246,METER,3.065218846274602e-05
10244,RATE,3.064620521299729e-05
10238,MENU,3.06282554637511e-05
10218,FUND,3.0568422966263796e-05
10218,GLOVE,3.0568422966263796e-05
10215,RESERVATION,3.05594480916407e-05
10209,CELEBRATION,3.054149834239451e-05
10205,INFANT,3.0529531842897046e-05
10204,RIFLE,3.052654021802268e-05
10204,SUSPECT,3.052654021802268e-05
10196,PROVIDER,3.050260721902776e-05
10194,SATISFY,3.0496623969279027e-05
10193,UNIFORM,3.0493632344404663e-05
10189,MALL,3.04816658449072e-05
10187,MEASUREMENT,3.0475682595158472e-05
10178,WITNESS,3.0448757971289185e-05
10172,DOWNTOWN,3.0430808222042994e-05
10171,EDUCATE,3.0427816597168627e-05
10169,PUBLICLY,3.04218333474199e-05
10167,MAINTENANCE,3.0415850097671167e-05
10166,COGNITIVE,3.0412858472796803e-05
10163,DAMAGE,3.0403883598173707e-05
10163,SANCTION,3.0403883598173707e-05
10162,CONSUMPTION,3.040089197329934e-05
10161,MYTH,3.0397900348424976e-05
10159,STRENGTHEN,3.0391917098676244e-05
10148,EXPLOSION,3.035900922505823e-05
10143,FLAVOR,3.0344051100686402e-05
10143,DOMINANT,3.0344051100686402e-05
10141,OWE,3.033806785093767e-05
10131,CHEF,3.030815160219402e-05
10130,FRIENDSHIP,3.0305159977319656e-05
10125,BRIEFLY,3.029020185294783e-05
10125,ASSERT,3.029020185294783e-05
10120,HELPFUL,3.0275243728576e-05
10115,SCOPE,3.0260285604204174e-05
10113,TAXPAYER,3.0254302354455446e-05
10112,ETC,3.025131072958108e-05
10110,TENT,3.024532747983235e-05
10104,RID,3.022737773058616e-05
10099,SIGH,3.0212419606214332e-05
10095,LEMON,3.0200453106716873e-05
10090,QUALIFY,3.0185494982345046e-05
10054,WEALTHY,3.00777964868679e-05
10050,RESEMBLE,3.0065829987370435e-05
10041,SEQUENCE,3.003890536350115e-05
10041,TRICK,3.003890536350115e-05
10033,TRACE,3.001497236450623e-05
10032,COW,3.001198073963186e-05
10029,DEPENDENT,3.0003005865008766e-05
10023,SURPRISE,2.9985056115762575e-05
10022,MORTGAGE,2.998206449088821e-05
10014,QUARTERBACK,2.9958131491893288e-05
10007,VERSUS,2.9937190117772733e-05
10006,AUTO,2.993419849289837e-05
10006,DETAILED,2.993419849289837e-05
10004,YOURS,2.9928215243149637e-05
10002,CONTEST,2.9922231993400906e-05
10001,PURCHASE,2.991924036852654e-05
9996,IN,2.9904282244154714e-05
9993,APPOINTMENT,2.989530736953162e-05
9986,PUNISHMENT,2.9874365995411064e-05
9986,HELICOPTER,2.9874365995411064e-05
9985,TENNIS,2.9871374370536696e-05
9982,FLOAT,2.98623994959136e-05
9982,BITE,2.98623994959136e-05
9977,MOTOR,2.9847441371541777e-05
9976,CLOSER,2.984444974666741e-05
9972,LABORATORY,2.983248324716995e-05
9956,WASTE,2.9784617249180108e-05
9956,PRIVACY,2.9784617249180108e-05
9955,CABIN,2.978162562430574e-05
9955,CATHOLIC,2.978162562430574e-05
9952,COPE,2.9772650749682645e-05
9951,BARREL,2.976965912480828e-05
9933,NERVE,2.9715809877069707e-05
9928,RESTRICTION,2.970085175269788e-05
9926,WORKSHOP,2.9694868502949148e-05
9920,PRINCIPAL,2.9676918753702957e-05
9918,CONTROVERSIAL,2.967093550395423e-05
9912,INSTRUCTOR,2.9652985754708038e-05
9904,LIFESTYLE,2.9629052755713115e-05
9902,OFFENSIVE,2.9623069505964383e-05
9897,NAKED,2.960811138159256e-05
9896,PAINFUL,2.9605119756718192e-05
9896,IMPRESS,2.9605119756718192e-05
9891,STROKE,2.959016163234637e-05
9890,HYPOTHESIS,2.9587170007472e-05
9886,SOPHISTICATED,2.957520350797454e-05
9874,ASSIGNMENT,2.953930400948216e-05
9872,DISCRIMINATION,2.9533320759733427e-05
9868,DELAY,2.9521354260235968e-05
9867,FLESH,2.95183626353616e-05
9857,HORIZON,2.948844638661795e-05
9852,GAZE,2.9473488262246122e-05
9845,FRENCH,2.9452546888125567e-05
9834,CONVICTION,2.941963901450755e-05
9832,GIRLFRIEND,2.941365576475882e-05
9826,UNDERGO,2.939570601551263e-05
9825,ACROSS,2.9392714390638262e-05
9824,PINE,2.9389722765763898e-05
9822,WANDER,2.9383739516015166e-05
9822,MANUFACTURING,2.9383739516015166e-05
9821,CLUSTER,2.9380747891140802e-05
9821,EXPLODE,2.9380747891140802e-05
9806,BRUSH,2.9335873518025324e-05
9797,SUE,2.9308948894156037e-05
9796,SUBSEQUENT,2.930595726928167e-05
9795,DESPERATE,2.9302965644407306e-05
9793,BATTERY,2.9296982394658574e-05
9793,IDENTIFICATION,2.9296982394658574e-05
9789,MEDICATION,2.9285015895161115e-05
9788,AH,2.928202427028675e-05
9772,ACID,2.9234158272296905e-05
9762,ABSORB,2.9204242023553254e-05
9758,CONSCIOUSNESS,2.9192275524055795e-05
9758,INFLATION,2.9192275524055795e-05
9758,ECONOMICS,2.9192275524055795e-05
9755,ORANGE,2.91833006494327e-05
9751,CHRISTIAN,2.9171334149935236e-05
9750,HOST,2.9168342525060872e-05
9746,MODEST,2.9156376025563412e-05
9741,PROMPT,2.9141417901191585e-05
9739,PHOTOGRAPHER,2.9135434651442854e-05
9738,CURIOUS,2.913244302656849e-05
9735,HANDFUL,2.9123468151945394e-05
9734,COTTON,2.9120476527071026e-05
9729,DEMONSTRATION,2.9105518402699203e-05
9728,SUCCESSFULLY,2.9102526777824835e-05
9721,DEPICT,2.908158540370428e-05
9716,FLAME,2.9066627279332453e-05
9708,VALLEY,2.9042694280337534e-05
9698,NOMINATION,2.901277803159388e-05
9697,SENSE,2.9009786406719515e-05
9694,GOD,2.900081153209642e-05
9691,STANDING,2.8991836657473324e-05
9690,JET,2.898884503259896e-05
9689,FLY,2.8985853407724592e-05
9684,CIVILIAN,2.897089528335277e-05
9682,DISTINCT,2.8964912033604037e-05
9678,DRY,2.8952945534106574e-05
9672,EXTENSION,2.8934995784860383e-05
9670,HERITAGE,2.8929012535111655e-05
9665,HABITAT,2.8914054410739828e-05
9664,DISTINGUISH,2.8911062785865464e-05
9654,HUMOR,2.888114653712181e-05
9653,HUNGRY,2.8878154912247445e-05
9652,BADLY,2.887516328737308e-05
9639,POWDER,2.883627216400633e-05
9638,TWELVE,2.8833280539131967e-05
9638,EDITION,2.8833280539131967e-05
9628,SUMMIT,2.8803364290388316e-05
9628,COLONIAL,2.8803364290388316e-05
9627,EAGER,2.880037266551395e-05
9624,SHOWER,2.8791397790890853e-05
9622,ABSOLUTE,2.8785414541142125e-05
9619,REQUEST,2.877643966651903e-05
9605,NUT,2.8734556918277916e-05
9596,COMEDY,2.870763229440863e-05
9586,PITCH,2.8677716045664975e-05
9586,GERMAN,2.8677716045664975e-05
9584,CORRELATION,2.8671732795916246e-05
9584,WIN,2.8671732795916246e-05
9573,COMPLEX,2.8638824922298228e-05
9573,GARAGE,2.8638824922298228e-05
9570,FUNCTION,2.8629850047675133e-05
9565,DIFFERENTLY,2.8614891923303305e-05
9564,GHOST,2.861190029842894e-05
9561,TRANSFORMATION,2.8602925423805846e-05
9561,ETHICS,2.8602925423805846e-05
9561,ROMANTIC,2.8602925423805846e-05
9553,OVERLOOK,2.8578992424810923e-05
9543,LEGITIMATE,2.8549076176067272e-05
9541,APPOINT,2.854309292631854e-05
9523,MEDIUM,2.8489243678579967e-05
9520,GRAIN,2.848026880395687e-05
9508,PRINT,2.844436930546449e-05
9507,SUBMIT,2.8441377680590125e-05
9499,OKAY,2.8417444681595202e-05
9493,BRILLIANT,2.839949493234901e-05
9491,PROVINCE,2.839351168260028e-05
9480,COOKIE,2.836060380898226e-05
9480,OPERATING,2.836060380898226e-05
9477,SUIT,2.8351628934359166e-05
9465,TEMPORARY,2.8315729435866783e-05
9461,LEGACY,2.8303762936369323e-05
9459,EXHIBIT,2.8297779686620592e-05
9457,BOOM,2.8291796436871864e-05
9453,SERVING,2.82798299373744e-05
9449,MOUSE,2.826786343787694e-05
9448,ACTRESS,2.8264871813002577e-05
9423,ARTISTIC,2.8190081191143445e-05
9412,INVASION,2.8157173317525426e-05
9406,ADEQUATE,2.8139223568279235e-05
9404,WOUND,2.8133240318530507e-05
9403,COOKING,2.813024869365614e-05
9402,CONTINUED,2.8127257068781776e-05
9389,REGISTER,2.808836594541503e-05
9387,COUNSEL,2.8082382695666298e-05
9385,BLANKET,2.8076399445917566e-05
9384,COLLECTIVE,2.8073407821043202e-05
9377,COMPETITOR,2.8052466446922647e-05
9372,GRANT,2.803750832255082e-05
9362,EXCEED,2.800759207380717e-05
9360,NORM,2.8001608824058437e-05
9355,UNCLE,2.798665069968661e-05
9351,OPERATOR,2.797468420018915e-05
9345,ANTICIPATE,2.795673445094296e-05
9345,REINFORCE,2.795673445094296e-05
9337,SLICE,2.7932801451948036e-05
9334,CRACK,2.792382657732494e-05
9329,CONCERNING,2.7908868452953114e-05
9327,LOVELY,2.7902885203204386e-05
9326,DEVOTE,2.7899893578330018e-05
9319,WIDESPREAD,2.7878952204209463e-05
9316,BASKET,2.7869977329586367e-05
9303,COUNSELING,2.783108620621962e-05
9302,ARRIVAL,2.7828094581345253e-05
9300,AWFUL,2.7822111331596525e-05
9300,ROPE,2.7822111331596525e-05
9298,PERMISSION,2.7816128081847794e-05
9297,WEEKLY,2.781313645697343e-05
9293,IMPLEMENTATION,2.7801169957475967e-05
9291,DECREASE,2.7795186707727235e-05
9288,MILITARY,2.778621183310414e-05
9285,RISK,2.7777236958481044e-05
9278,VENTURE,2.775629558436049e-05
9274,DOCUMENT,2.774432908486303e-05
9274,FIGHTING,2.774432908486303e-05
9272,HEADLINE,2.7738345835114297e-05
9271,RUNNING,2.7735354210239933e-05
9267,UGLY,2.772338771074247e-05
9267,FREQUENT,2.772338771074247e-05
9261,FITNESS,2.770543796149628e-05
9260,LAP,2.7702446336621915e-05
9251,CARRIER,2.7675521712752628e-05
9250,CONSENSUS,2.7672530087878264e-05
9247,EASE,2.766355521325517e-05
9238,INTENSITY,2.763663058938588e-05
9230,DEFENDANT,2.761269759039096e-05
9228,ATTRIBUTE,2.7606714340642227e-05
9227,RELATED,2.7603722715767863e-05
9226,BAN,2.7600731090893496e-05
9220,MODERATE,2.7582781341647305e-05
9219,ORANGE,2.757978971677294e-05
9218,PRINCIPAL,2.7576798091898577e-05
9217,BALLOT,2.757380646702421e-05
9215,WORRIED,2.756782321727548e-05
9214,SWING,2.7564831592401113e-05
9212,SOCCER,2.7558848342652385e-05
9209,COUCH,2.754987346802929e-05
9206,LUNG,2.7540898593406194e-05
9202,PORTRAY,2.752893209390873e-05
9191,SHORE,2.7496024220290716e-05
9184,PHYSICS,2.7475082846170157e-05
9181,SWEAR,2.7466107971547062e-05
9169,PRESCRIPTION,2.743020847305468e-05
9168,NONETHELESS,2.7427216848180315e-05
9163,COLLAPSE,2.7412258723808488e-05
9155,PATCH,2.7388325724813566e-05
9153,PAINTER,2.7382342475064837e-05
9151,DEAR,2.7376359225316106e-05
9150,BORROW,2.7373367600441742e-05
9149,HOMELESS,2.7370375975567374e-05
9136,INQUIRY,2.7331484852200628e-05
9123,QUESTIONNAIRE,2.729259372883388e-05
9121,AFRICAN-AMERICAN,2.728661047908515e-05
9121,SECONDARY,2.728661047908515e-05
9119,HIGHLIGHT,2.728062722933642e-05
9118,PET,2.7277635604462054e-05
9115,OCCUPATION,2.726866072983896e-05
9111,VIRTUE,2.72566942303415e-05
9109,KILLING,2.7250710980592767e-05
9106,SEIZE,2.7241736105969672e-05
9103,FLOUR,2.7232761231346576e-05
9101,WISE,2.7226777981597845e-05
9101,CRASH,2.7226777981597845e-05
9100,IMPRESSIVE,2.722378635672348e-05
9099,PEER,2.7220794731849113e-05
9094,ODDS,2.720583660747729e-05
9087,CAPTAIN,2.718489523335673e-05
9076,SLAM,2.7151987359738716e-05
9069,BRICK,2.7131045985618157e-05
9065,EVERYDAY,2.7119079486120698e-05
9060,INTEGRATE,2.710412136174887e-05
9059,REPEATEDLY,2.7101129736874506e-05
9055,CHANGING,2.7089163237377047e-05
9054,CHARITY,2.708617161250268e-05
9048,SIN,2.7068221863256488e-05
9047,TOE,2.7065230238382124e-05
9039,PHYSICALLY,2.70412972393872e-05
9036,FIRM,2.7032322364764106e-05
9033,DARE,2.702334749014101e-05
9028,RECRUIT,2.7008389365769183e-05
9024,TUNNEL,2.6996422866271723e-05
9019,LAUGHTER,2.6981464741899896e-05
9019,PIE,2.6981464741899896e-05
9019,EXPERIMENTAL,2.6981464741899896e-05
9018,ETHICAL,2.6978473117025532e-05
9018,SACRED,2.6978473117025532e-05
9017,GROCERY,2.6975481492151168e-05
9016,ADMIRE,2.69724898672768e-05
9013,EXPORT,2.6963514992653705e-05
9010,RHYTHM,2.695454011803061e-05
9005,FRUSTRATION,2.6939581993658786e-05
8998,PERSUADE,2.6918640619538227e-05
8997,MODIFY,2.6915648994663863e-05
8996,CONTINUOUS,2.69126573697895e-05
8994,MARGIN,2.6906674120040767e-05
8993,TACTIC,2.6903682495166403e-05
8991,MEDAL,2.689769924541767e-05
8988,CORRECT,2.6888724370794576e-05
8988,ROSE,2.6888724370794576e-05
8984,SHINE,2.6876757871297116e-05
8981,MIRACLE,2.686778299667402e-05
8980,CHASE,2.6864791371799653e-05
8980,TIGHT,2.6864791371799653e-05
8980,COOL,2.6864791371799653e-05
8969,ARCHITECT,2.6831883498181635e-05
8968,PIANO,2.682889187330727e-05
8965,FORMULA,2.6819916998684175e-05
8964,FINAL,2.681692537380981e-05
8963,STEM,2.6813933748935444e-05
8963,GALLERY,2.6813933748935444e-05
8956,CONTAINER,2.679299237481489e-05
